order_id;order_date;ship_date;ship_mode;customer_id;sales_rep;location_id;product_id;sales;quantity;discount;profit;order_serial_id
CA-2016-101546;2016-12-18;2016-12-24;Standard Class;GK-14620;Sheila Stones;7960,Morristown;OFF-BI-10001359;1793.98;2;0.0;843.17;4866
CA-2014-138940;2014-04-11;2014-04-16;Second Class;GM-14455;Organic;78745,Austin;TEC-PH-10001835;758.35;6;0.2;265.42;4867
CA-2016-125164;2016-11-10;2016-11-14;Standard Class;SH-19975;Stella Given;10011,New York City;OFF-BI-10001191;20.37;1;0.2;7.38;4868
CA-2016-125164;2016-11-10;2016-11-14;Standard Class;SH-19975;Steve Pepple;10011,New York City;OFF-BI-10003982;49.85;3;0.2;16.82;4869
CA-2017-163531;2017-06-26;2017-06-30;Standard Class;SC-20725;Organic;10024,New York City;TEC-PH-10001425;239.97;3;0.0;67.19;4870
CA-2017-122490;2017-11-13;2017-11-18;Standard Class;TT-21070;Organic;98103,Seattle;FUR-CH-10001215;2404.7;6;0.2;150.29;4871
CA-2017-122490;2017-11-13;2017-11-18;Standard Class;TT-21070;Organic;98103,Seattle;OFF-BI-10001718;563.02;11;0.2;190.02;4872
CA-2017-122490;2017-11-13;2017-11-18;Standard Class;TT-21070;Organic;98103,Seattle;OFF-ST-10000991;344.91;3;0.0;10.35;4873
CA-2017-122490;2017-11-13;2017-11-18;Standard Class;TT-21070;Organic;98103,Seattle;OFF-LA-10001613;8.64;3;0.0;4.23;4874
CA-2017-131366;2017-11-24;2017-11-29;Standard Class;SC-20440;Sheila Stones;17602,Lancaster;TEC-PH-10003437;89.99;2;0.4;-15.0;4875
CA-2017-131366;2017-11-24;2017-11-29;Standard Class;SC-20440;Anne Wu;17602,Lancaster;OFF-PA-10000675;229.54;7;0.2;83.21;4876
CA-2017-164042;2017-05-23;2017-05-27;Standard Class;KL-16645;Organic;77095,Houston;OFF-FA-10000840;1.82;2;0.2;0.62;4877
CA-2017-164042;2017-05-23;2017-05-27;Standard Class;KL-16645;Organic;77095,Houston;OFF-AP-10001947;18.32;5;0.8;-46.72;4878
CA-2017-164042;2017-05-23;2017-05-27;Standard Class;KL-16645;Organic;77095,Houston;OFF-ST-10002301;48.82;3;0.2;-11.59;4879
CA-2017-164042;2017-05-23;2017-05-27;Standard Class;KL-16645;Organic;77095,Houston;OFF-BI-10001922;1.19;1;0.8;-1.96;4880
CA-2014-132864;2014-12-02;2014-12-07;Standard Class;KN-16390;Jimmy Grey;43229,Columbus;TEC-AC-10001267;119.8;5;0.2;29.95;4881
US-2014-155817;2014-10-03;2014-10-09;Standard Class;SL-20155;Organic;27707,Durham;OFF-ST-10000532;61.57;2;0.2;4.62;4882
US-2014-155817;2014-10-03;2014-10-09;Standard Class;SL-20155;Organic;27707,Durham;OFF-AR-10002335;6.19;3;0.2;0.46;4883
US-2016-131891;2016-07-29;2016-07-31;First Class;PW-19240;Organic;32503,Pensacola;OFF-BI-10000201;2.21;3;0.7;-1.48;4884
CA-2017-143567;2017-11-02;2017-11-05;Second Class;TB-21175;Mary Gerrard;42420,Henderson;OFF-EN-10004846;5.32;2;0.0;2.61;4885
CA-2017-143567;2017-11-02;2017-11-05;Second Class;TB-21175;Erica Jones;42420,Henderson;FUR-CH-10000454;975.92;4;0.0;292.78;4886
CA-2017-143567;2017-11-02;2017-11-05;Second Class;TB-21175;Morris Garcia;42420,Henderson;TEC-AC-10004145;2249.91;9;0.0;517.48;4887
CA-2017-143567;2017-11-02;2017-11-05;Second Class;TB-21175;Stella Given;42420,Henderson;OFF-ST-10001580;59.92;4;0.0;16.78;4888
CA-2017-104080;2017-03-08;2017-03-15;Standard Class;AH-10210;Organic;92804,Anaheim;OFF-BI-10003876;171.2;5;0.2;64.2;4889
CA-2017-104080;2017-03-08;2017-03-15;Standard Class;AH-10210;Organic;92804,Anaheim;OFF-AR-10001972;3.36;2;0.0;0.87;4890
CA-2014-151379;2014-12-16;2014-12-20;Standard Class;SC-20695;Thompson Crawford;48227,Detroit;OFF-PA-10000595;114.2;5;0.0;52.53;4891
CA-2016-163167;2016-11-28;2016-12-01;Second Class;RF-19345;Erica Jones;30062,Marietta;FUR-CH-10004477;182.67;3;0.0;52.97;4892
CA-2016-163167;2016-11-28;2016-12-01;Second Class;RF-19345;Jessica Smith;30062,Marietta;TEC-AC-10003441;101.7;6;0.0;6.1;4893
CA-2016-163167;2016-11-28;2016-12-01;Second Class;RF-19345;Thompson Crawford;30062,Marietta;OFF-ST-10004459;1126.02;3;0.0;56.3;4894
CA-2016-163167;2016-11-28;2016-12-01;Second Class;RF-19345;Stella Given;30062,Marietta;OFF-ST-10003805;1263.3;6;0.0;315.83;4895
CA-2016-135776;2016-12-23;2016-12-30;Standard Class;EH-13765;Anne Wu;98103,Seattle;OFF-AR-10001246;8.82;3;0.0;2.56;4896
CA-2016-135776;2016-12-23;2016-12-30;Standard Class;EH-13765;Steve Pepple;98103,Seattle;OFF-PA-10001295;37.94;2;0.0;18.21;4897
CA-2016-135776;2016-12-23;2016-12-30;Standard Class;EH-13765;Erica Jones;98103,Seattle;OFF-AR-10001231;4.2;2;0.0;1.18;4898
CA-2016-135776;2016-12-23;2016-12-30;Standard Class;EH-13765;Morris Garcia;98103,Seattle;OFF-ST-10002743;227.28;2;0.0;2.27;4899
CA-2016-135776;2016-12-23;2016-12-30;Standard Class;EH-13765;Morris Garcia;98103,Seattle;OFF-PA-10004327;47.9;1;0.0;22.99;4900
CA-2016-135776;2016-12-23;2016-12-30;Standard Class;EH-13765;Mary Gerrard;98103,Seattle;OFF-EN-10004773;61.96;2;0.0;30.36;4901
CA-2016-135776;2016-12-23;2016-12-30;Standard Class;EH-13765;Steve Pepple;98103,Seattle;OFF-ST-10003470;1117.92;4;0.0;55.9;4902
US-2014-122021;2014-10-15;2014-10-17;First Class;AC-10660;Organic;44134,Parma;FUR-CH-10003761;183.37;2;0.3;-7.86;4903
US-2014-122021;2014-10-15;2014-10-17;First Class;AC-10660;Organic;44134,Parma;OFF-PA-10002230;7.97;2;0.2;2.89;4904
CA-2016-130484;2016-08-22;2016-08-27;Standard Class;SG-20470;Organic;97030,Gresham;OFF-BI-10000088;26.35;8;0.7;-18.45;4905
CA-2017-120936;2017-12-17;2017-12-21;Standard Class;CA-12310;Mary Gerrard;92804,Anaheim;OFF-ST-10001526;481.32;4;0.0;125.14;4906
CA-2017-120936;2017-12-17;2017-12-21;Standard Class;CA-12310;Sheila Stones;92804,Anaheim;OFF-SU-10002557;13.98;1;0.0;3.63;4907
CA-2017-110884;2017-03-07;2017-03-12;Standard Class;SH-20395;Organic;10035,New York City;OFF-BI-10003669;25.92;6;0.2;9.07;4908
CA-2017-110884;2017-03-07;2017-03-12;Standard Class;SH-20395;Organic;10035,New York City;OFF-LA-10003510;91.59;3;0.0;42.13;4909
US-2014-161613;2014-12-01;2014-12-03;Second Class;MC-17605;Anne Wu;77070,Houston;FUR-CH-10003746;674.06;3;0.3;-19.26;4910
US-2014-146353;2014-10-14;2014-10-16;Second Class;JE-15610;Jimmy Grey;3301,Concord;OFF-BI-10003476;22.92;4;0.0;11.0;4911
US-2014-146353;2014-10-14;2014-10-16;Second Class;JE-15610;Morris Garcia;3301,Concord;OFF-ST-10001469;269.9;5;0.0;16.19;4912
CA-2014-133809;2014-11-18;2014-11-23;Second Class;MS-17530;Organic;45014,Fairfield;OFF-BI-10001757;11.81;8;0.7;-8.66;4913
CA-2014-133809;2014-11-18;2014-11-23;Second Class;MS-17530;Organic;45014,Fairfield;TEC-PH-10004875;9.59;2;0.4;-2.08;4914
CA-2017-127306;2017-01-14;2017-01-18;Standard Class;BH-11710;Organic;37604,Johnson City;OFF-EN-10001219;18.34;3;0.2;6.65;4915
CA-2017-127306;2017-01-14;2017-01-18;Standard Class;BH-11710;Organic;37604,Johnson City;OFF-PA-10000019;36.29;7;0.2;12.7;4916
CA-2017-127306;2017-01-14;2017-01-18;Standard Class;BH-11710;Organic;37604,Johnson City;TEC-PH-10001924;111.98;2;0.2;7.0;4917
CA-2017-127306;2017-01-14;2017-01-18;Standard Class;BH-11710;Organic;37604,Johnson City;OFF-BI-10002003;5.97;5;0.7;-4.58;4918
CA-2017-127306;2017-01-14;2017-01-18;Standard Class;BH-11710;Organic;37604,Johnson City;OFF-BI-10003727;2.51;2;0.7;-1.84;4919
CA-2015-161830;2015-09-24;2015-09-26;Second Class;ME-17725;Organic;98105,Seattle;OFF-AR-10004042;35.96;2;0.0;10.43;4920
CA-2015-161830;2015-09-24;2015-09-26;Second Class;ME-17725;Organic;98105,Seattle;OFF-BI-10001097;14.95;3;0.2;5.42;4921
CA-2017-163125;2017-10-09;2017-10-11;Second Class;MB-17305;Organic;77573,League City;OFF-AR-10004344;67.14;7;0.2;5.88;4922
CA-2017-163125;2017-10-09;2017-10-11;Second Class;MB-17305;Organic;77573,League City;FUR-CH-10001802;254.06;3;0.3;-32.66;4923
CA-2016-160304;2016-01-02;2016-01-07;Standard Class;BM-11575;Abigail Thompson;20877,Gaithersburg;FUR-BO-10004709;173.94;3;0.0;38.27;4924
CA-2016-160304;2016-01-02;2016-01-07;Standard Class;BM-11575;Steve Pepple;20877,Gaithersburg;TEC-PH-10000455;231.98;2;0.0;67.27;4925
CA-2017-101728;2017-08-19;2017-08-23;Standard Class;SC-20575;Organic;60653,Chicago;OFF-BI-10002393;2.3;2;0.8;-3.9;4926
CA-2017-114055;2017-12-25;2017-12-29;Second Class;MH-18115;Organic;35810,Huntsville;OFF-PA-10004381;96.08;2;0.0;46.12;4927
CA-2017-114055;2017-12-25;2017-12-29;Second Class;MH-18115;Organic;35810,Huntsville;OFF-FA-10003059;3.62;2;0.0;1.19;4928
CA-2017-114055;2017-12-25;2017-12-29;Second Class;MH-18115;Organic;35810,Huntsville;OFF-PA-10000994;629.1;6;0.0;301.97;4929
CA-2017-114055;2017-12-25;2017-12-29;Second Class;MH-18115;Organic;35810,Huntsville;TEC-PH-10002890;90.48;2;0.0;23.52;4930
CA-2017-126438;2017-09-10;2017-09-13;First Class;AR-10345;Thompson Crawford;1841,Lawrence;OFF-AR-10003338;14.88;2;0.0;3.72;4931
CA-2017-117653;2017-10-19;2017-10-23;Standard Class;MO-17500;Organic;60623,Chicago;FUR-TA-10003008;91.28;1;0.5;-67.54;4932
CA-2017-143245;2017-12-01;2017-12-06;Standard Class;AD-10180;Organic;6824,Fairfield;OFF-PA-10001972;19.44;3;0.0;9.33;4933
CA-2017-143245;2017-12-01;2017-12-06;Standard Class;AD-10180;Organic;6824,Fairfield;FUR-CH-10000155;897.15;3;0.0;251.2;4934
US-2014-138828;2014-09-02;2014-09-03;First Class;KD-16345;Organic;10009,New York City;OFF-AR-10000658;57.75;5;0.0;16.17;4935
US-2014-138828;2014-09-02;2014-09-03;First Class;KD-16345;Organic;10009,New York City;OFF-PA-10000349;14.94;3;0.0;7.02;4936
CA-2017-143651;2017-03-25;2017-03-30;Standard Class;FM-14215;Sheila Stones;98103,Seattle;OFF-AR-10001446;23.1;2;0.0;6.93;4937
CA-2015-106978;2015-09-28;2015-10-04;Standard Class;ZC-21910;Organic;80013,Aurora;OFF-EN-10004483;12.54;1;0.2;4.23;4938
CA-2015-106978;2015-09-28;2015-10-04;Standard Class;ZC-21910;Organic;80013,Aurora;OFF-BI-10002012;1.08;2;0.7;-0.79;4939
CA-2015-106978;2015-09-28;2015-10-04;Standard Class;ZC-21910;Organic;80013,Aurora;OFF-FA-10003021;4.51;3;0.2;0.85;4940
CA-2015-155124;2015-03-15;2015-03-21;Standard Class;KS-16300;Abigail Thompson;84043,Lehi;TEC-PH-10003356;16.78;3;0.2;1.68;4941
CA-2017-150931;2017-01-06;2017-01-13;Standard Class;DP-13390;Organic;35401,Tuscaloosa;OFF-BI-10004728;33.74;7;0.0;15.52;4942
CA-2014-157147;2014-01-13;2014-01-18;Standard Class;BD-11605;Organic;94109,San Francisco;OFF-ST-10000078;1325.85;5;0.0;238.65;4943
CA-2014-157147;2014-01-13;2014-01-18;Standard Class;BD-11605;Organic;94109,San Francisco;FUR-BO-10003034;334.0;3;0.15;3.93;4944
CA-2014-157147;2014-01-13;2014-01-18;Standard Class;BD-11605;Organic;94109,San Francisco;OFF-AR-10003514;19.9;5;0.0;6.57;4945
CA-2015-156482;2015-02-06;2015-02-13;Standard Class;IL-15100;Organic;19805,Wilmington;FUR-CH-10001708;1268.82;9;0.0;266.45;4946
CA-2015-156482;2015-02-06;2015-02-13;Standard Class;IL-15100;Organic;19805,Wilmington;FUR-BO-10002598;283.92;4;0.0;82.34;4947
CA-2015-156482;2015-02-06;2015-02-13;Standard Class;IL-15100;Organic;19805,Wilmington;OFF-AR-10001022;5.68;2;0.0;1.76;4948
CA-2017-106782;2017-12-21;2017-12-27;Standard Class;LP-17095;Organic;47905,Lafayette;OFF-ST-10004459;375.34;1;0.0;18.77;4949
CA-2016-151372;2016-09-05;2016-09-06;First Class;JH-15985;Organic;90278,Redondo Beach;OFF-PA-10004381;96.08;2;0.0;46.12;4950
CA-2016-151372;2016-09-05;2016-09-06;First Class;JH-15985;Organic;90278,Redondo Beach;OFF-BI-10000050;11.68;2;0.2;3.94;4951
CA-2016-151372;2016-09-05;2016-09-06;First Class;JH-15985;Organic;90278,Redondo Beach;OFF-FA-10000304;4.36;2;0.0;1.79;4952
CA-2014-102085;2014-10-04;2014-10-09;Standard Class;JD-16015;Organic;98115,Seattle;OFF-LA-10002475;29.24;4;0.0;13.74;4953
CA-2017-107125;2017-11-27;2017-12-02;Standard Class;BD-11320;Organic;90045,Los Angeles;OFF-BI-10001989;117.49;7;0.2;41.12;4954
CA-2017-107125;2017-11-27;2017-12-02;Standard Class;BD-11320;Organic;90045,Los Angeles;FUR-FU-10000732;18.84;3;0.0;6.03;4955
CA-2016-125815;2016-10-28;2016-11-01;Second Class;DL-13330;Organic;10009,New York City;OFF-AR-10004441;12.42;3;0.0;5.22;4956
CA-2015-144190;2015-06-09;2015-06-13;Standard Class;NC-18415;Organic;48073,Royal Oak;OFF-PA-10000304;12.96;2;0.0;6.22;4957
CA-2017-117926;2017-12-08;2017-12-12;Second Class;AS-10225;Daniel Gates;94109,San Francisco;OFF-AP-10002670;69.48;1;0.0;20.84;4958
CA-2015-153906;2015-03-16;2015-03-20;Standard Class;MS-17980;Steve Pepple;10009,New York City;TEC-PH-10001527;85.9;2;0.0;2.58;4959
CA-2014-160262;2014-06-09;2014-06-13;Second Class;TS-21205;Alan Ray;89031,North Las Vegas;OFF-AR-10002335;18.06;7;0.0;4.7;4960
CA-2014-160262;2014-06-09;2014-06-13;Second Class;TS-21205;Thompson Crawford;89031,North Las Vegas;OFF-PA-10003641;79.14;3;0.0;36.4;4961
CA-2014-160262;2014-06-09;2014-06-13;Second Class;TS-21205;Anne Wu;89031,North Las Vegas;FUR-FU-10002685;37.4;2;0.0;14.21;4962
CA-2015-127607;2015-03-20;2015-03-26;Standard Class;JK-15730;Organic;75007,Carrollton;OFF-BI-10001308;2.51;2;0.8;-4.4;4963
CA-2015-127607;2015-03-20;2015-03-26;Standard Class;JK-15730;Organic;75007,Carrollton;OFF-FA-10003485;18.86;9;0.2;6.13;4964
CA-2016-166226;2016-11-18;2016-11-22;Standard Class;TC-21535;Organic;90008,Los Angeles;TEC-PH-10003357;61.19;1;0.2;6.12;4965
CA-2016-166226;2016-11-18;2016-11-22;Standard Class;TC-21535;Organic;90008,Los Angeles;OFF-AP-10002867;67.84;1;0.0;18.32;4966
CA-2014-156587;2014-03-07;2014-03-08;First Class;AB-10015;Organic;98103,Seattle;FUR-CH-10004477;48.71;1;0.2;5.48;4967
CA-2014-156587;2014-03-07;2014-03-08;First Class;AB-10015;Organic;98103,Seattle;OFF-AR-10001427;17.94;3;0.0;4.66;4968
CA-2014-156587;2014-03-07;2014-03-08;First Class;AB-10015;Organic;98103,Seattle;OFF-ST-10002344;242.94;3;0.0;4.86;4969
CA-2016-141180;2016-05-15;2016-05-19;Second Class;DP-13000;Organic;33311,Fort Lauderdale;OFF-BI-10000301;7.76;4;0.7;-5.18;4970
CA-2015-109708;2015-05-25;2015-05-28;Second Class;CY-12745;Morris Garcia;38401,Columbia;TEC-PH-10001944;467.04;4;0.2;58.38;4971
CA-2015-122406;2015-08-02;2015-08-05;Second Class;BE-11455;Organic;2908,Providence;TEC-PH-10001527;128.85;3;0.0;3.87;4972
CA-2015-122406;2015-08-02;2015-08-05;Second Class;BE-11455;Organic;2908,Providence;OFF-PA-10001307;8.4;2;0.0;4.12;4973
CA-2015-122406;2015-08-02;2015-08-05;Second Class;BE-11455;Organic;2908,Providence;TEC-AC-10004571;199.98;2;0.0;83.99;4974
CA-2015-122406;2015-08-02;2015-08-05;Second Class;BE-11455;Organic;2908,Providence;FUR-CH-10001973;110.98;1;0.0;15.54;4975
US-2016-153815;2016-11-06;2016-11-09;First Class;KL-16555;Morris Garcia;32216,Jacksonville;FUR-CH-10000513;207.98;2;0.2;-28.6;4976
US-2016-153815;2016-11-06;2016-11-09;First Class;KL-16555;Erica Jones;32216,Jacksonville;OFF-PA-10002421;36.11;2;0.2;12.64;4977
US-2016-153815;2016-11-06;2016-11-09;First Class;KL-16555;Sheila Stones;32216,Jacksonville;FUR-FU-10004090;35.57;2;0.2;5.78;4978
US-2016-153815;2016-11-06;2016-11-09;First Class;KL-16555;Daniel Gates;32216,Jacksonville;OFF-PA-10004071;88.77;2;0.2;31.07;4979
CA-2016-164896;2016-11-07;2016-11-12;Standard Class;PS-19045;Organic;92054,Oceanside;OFF-PA-10002246;12.9;2;0.0;6.32;4980
CA-2015-142202;2015-09-18;2015-09-23;Second Class;JR-16210;Sheila Stones;32216,Jacksonville;TEC-AC-10003198;717.12;9;0.2;152.39;4981
CA-2015-165050;2015-12-07;2015-12-09;First Class;AH-10210;Organic;10024,New York City;OFF-BI-10001031;21.36;5;0.2;7.21;4982
CA-2015-165050;2015-12-07;2015-12-09;First Class;AH-10210;Organic;10024,New York City;OFF-BI-10003727;6.69;2;0.2;2.34;4983
CA-2015-165050;2015-12-07;2015-12-09;First Class;AH-10210;Organic;10024,New York City;TEC-PH-10001336;773.94;6;0.0;224.44;4984
US-2016-131114;2016-12-09;2016-12-13;Second Class;RW-19630;Jessica Smith;60610,Chicago;OFF-SU-10001664;20.57;3;0.2;1.54;4985
US-2016-131114;2016-12-09;2016-12-13;Second Class;RW-19630;Thompson Crawford;60610,Chicago;OFF-AP-10003971;4.36;2;0.8;-11.76;4986
US-2016-131114;2016-12-09;2016-12-13;Second Class;RW-19630;Steve Pepple;60610,Chicago;TEC-AC-10000199;19.04;4;0.2;-1.43;4987
CA-2014-160066;2014-11-16;2014-11-22;Standard Class;AH-10075;Erica Jones;92646,Huntington Beach;OFF-LA-10001045;5.22;2;0.0;2.4;4988
CA-2016-109925;2016-11-06;2016-11-10;Second Class;IM-15070;Organic;92105,San Diego;OFF-ST-10003442;84.84;3;0.0;22.91;4989
CA-2015-160696;2015-09-06;2015-09-10;Standard Class;CK-12760;Stella Given;37211,Nashville;OFF-FA-10003059;7.24;5;0.2;1.18;4990
CA-2014-125171;2014-09-03;2014-09-03;Same Day;AG-10390;Organic;10009,New York City;OFF-LA-10001175;14.4;5;0.0;7.06;4991
CA-2016-149279;2016-04-24;2016-04-28;Standard Class;CL-12700;Organic;80906,Colorado Springs;OFF-PA-10003441;15.55;3;0.2;5.44;4992
CA-2016-149279;2016-04-24;2016-04-28;Standard Class;CL-12700;Organic;80906,Colorado Springs;FUR-CH-10004287;1325.76;6;0.2;149.15;4993
CA-2016-149279;2016-04-24;2016-04-28;Standard Class;CL-12700;Organic;80906,Colorado Springs;OFF-BI-10004040;3.11;2;0.7;-2.18;4994
CA-2017-107321;2017-08-31;2017-09-04;Standard Class;AW-10930;Organic;94110,San Francisco;OFF-BI-10004022;6.67;3;0.2;2.17;4995
CA-2017-107321;2017-08-31;2017-09-04;Standard Class;AW-10930;Organic;94110,San Francisco;TEC-PH-10002200;689.41;4;0.2;77.56;4996
US-2017-122714;2017-12-07;2017-12-13;Standard Class;HG-14965;Sheila Stones;60653,Chicago;OFF-BI-10001120;1889.99;5;0.8;-2929.48;4997
CA-2015-153038;2015-12-18;2015-12-25;Standard Class;RB-19645;Erica Jones;38109,Memphis;OFF-EN-10000461;55.94;8;0.2;18.88;4998
CA-2015-153038;2015-12-18;2015-12-25;Standard Class;RB-19645;Daniel Gates;38109,Memphis;OFF-LA-10004008;18.43;8;0.2;5.99;4999
CA-2015-153038;2015-12-18;2015-12-25;Standard Class;RB-19645;Anne Wu;38109,Memphis;FUR-FU-10000221;20.32;5;0.2;3.56;5000
CA-2014-132227;2014-11-04;2014-11-10;Standard Class;SZ-20035;Organic;10011,New York City;OFF-BI-10000962;52.06;4;0.2;18.87;5001
CA-2017-155824;2017-03-10;2017-03-15;Standard Class;KS-16300;Thompson Crawford;27604,Raleigh;OFF-AP-10000390;48.78;1;0.2;3.66;5002
CA-2017-155824;2017-03-10;2017-03-15;Standard Class;KS-16300;Steve Pepple;27604,Raleigh;OFF-BI-10000014;13.09;4;0.7;-10.04;5003
CA-2016-129238;2016-01-31;2016-02-04;Standard Class;SC-20050;Organic;90045,Los Angeles;TEC-PH-10004120;109.59;1;0.2;8.22;5004
CA-2016-129238;2016-01-31;2016-02-04;Standard Class;SC-20050;Organic;90045,Los Angeles;OFF-PA-10002764;56.7;5;0.0;27.78;5005
CA-2017-159688;2017-05-07;2017-05-12;Standard Class;AB-10060;Organic;90004,Los Angeles;TEC-AC-10000736;79.99;1;0.0;28.8;5006
CA-2016-136126;2016-05-24;2016-05-24;Same Day;EH-14125;Organic;23602,Newport News;OFF-SU-10000898;69.5;5;0.0;20.16;5007
CA-2016-136126;2016-05-24;2016-05-24;Same Day;EH-14125;Organic;23602,Newport News;OFF-PA-10004327;191.6;4;0.0;91.97;5008
CA-2016-155033;2016-10-07;2016-10-12;Standard Class;CC-12475;Organic;90032,Los Angeles;OFF-PA-10000143;10.56;2;0.0;5.07;5009
CA-2014-156006;2014-04-30;2014-05-02;Second Class;TM-21010;Organic;39212,Jackson;TEC-AC-10002550;47.79;3;0.0;16.25;5010
CA-2015-158659;2015-11-10;2015-11-14;Second Class;SC-20695;Jessica Smith;47374,Richmond;OFF-ST-10003306;714.3;5;0.0;207.15;5011
CA-2015-169796;2015-11-09;2015-11-14;Standard Class;Dp-13240;Organic;10035,New York City;TEC-MA-10000045;2321.9;2;0.0;1114.51;5012
CA-2015-169796;2015-11-09;2015-11-14;Standard Class;Dp-13240;Organic;10035,New York City;OFF-ST-10001505;17.94;3;0.0;3.05;5013
CA-2015-102876;2015-09-07;2015-09-14;Standard Class;LR-17035;Morris Garcia;19134,Philadelphia;OFF-BI-10004781;9.52;1;0.7;-6.98;5014
CA-2015-102876;2015-09-07;2015-09-14;Standard Class;LR-17035;Stella Given;19134,Philadelphia;TEC-PH-10002680;791.96;6;0.4;-131.99;5015
CA-2015-102876;2015-09-07;2015-09-14;Standard Class;LR-17035;Abigail Thompson;19134,Philadelphia;OFF-BI-10000848;4.92;3;0.7;-3.94;5016
US-2017-139647;2017-05-11;2017-05-13;First Class;TS-21370;Anne Wu;85023,Phoenix;FUR-BO-10004467;209.98;7;0.7;-356.96;5017
US-2017-160465;2017-07-21;2017-07-26;Standard Class;SW-20350;Organic;44105,Cleveland;OFF-BI-10001670;33.93;3;0.7;-22.62;5018
US-2017-160465;2017-07-21;2017-07-26;Standard Class;SW-20350;Organic;44105,Cleveland;OFF-ST-10000136;222.32;7;0.2;25.01;5019
US-2017-160465;2017-07-21;2017-07-26;Standard Class;SW-20350;Organic;44105,Cleveland;TEC-PH-10004522;210.56;6;0.4;-52.64;5020
CA-2014-153850;2014-11-24;2014-11-29;Standard Class;TH-21100;Organic;43615,Toledo;FUR-FU-10002960;35.17;7;0.2;9.67;5021
CA-2014-153850;2014-11-24;2014-11-29;Standard Class;TH-21100;Organic;43615,Toledo;TEC-PH-10002584;1502.38;4;0.4;-250.4;5022
CA-2014-127558;2014-11-15;2014-11-18;First Class;SS-20410;Organic;90008,Los Angeles;FUR-FU-10002505;10.11;3;0.0;3.24;5023
CA-2014-127558;2014-11-15;2014-11-18;First Class;SS-20410;Organic;90008,Los Angeles;TEC-AC-10003832;772.47;3;0.0;146.77;5024
CA-2014-127558;2014-11-15;2014-11-18;First Class;SS-20410;Organic;90008,Los Angeles;OFF-SU-10002537;20.46;2;0.0;5.32;5025
CA-2017-136511;2017-03-23;2017-03-25;Second Class;MZ-17515;Thompson Crawford;10011,New York City;OFF-SU-10003505;347.58;3;0.0;17.38;5026
CA-2016-133795;2016-12-18;2016-12-24;Standard Class;JE-15475;Organic;92037,San Diego;TEC-AC-10001465;72.64;2;0.0;21.79;5027
CA-2016-133795;2016-12-18;2016-12-24;Standard Class;JE-15475;Organic;92037,San Diego;TEC-AC-10003832;772.47;3;0.0;146.77;5028
CA-2016-133795;2016-12-18;2016-12-24;Standard Class;JE-15475;Organic;92037,San Diego;FUR-FU-10003731;39.92;4;0.0;11.18;5029
US-2017-130953;2017-07-29;2017-08-03;Standard Class;RF-19735;Organic;73120,Oklahoma City;OFF-BI-10004828;33.48;2;0.0;16.41;5030
US-2017-130953;2017-07-29;2017-08-03;Standard Class;RF-19735;Organic;73120,Oklahoma City;TEC-PH-10003012;461.97;3;0.0;133.97;5031
US-2017-130953;2017-07-29;2017-08-03;Standard Class;RF-19735;Organic;73120,Oklahoma City;OFF-AP-10002311;137.62;2;0.0;60.55;5032
US-2017-130953;2017-07-29;2017-08-03;Standard Class;RF-19735;Organic;73120,Oklahoma City;FUR-CH-10004626;302.67;3;0.0;72.64;5033
CA-2014-151792;2014-09-02;2014-09-07;Second Class;CV-12295;Organic;60653,Chicago;TEC-AC-10001606;239.98;3;0.2;53.99;5034
CA-2017-139304;2017-01-29;2017-02-02;Standard Class;VG-21790;Organic;94109,San Francisco;OFF-AR-10001216;8.34;3;0.0;2.17;5035
CA-2017-139304;2017-01-29;2017-02-02;Standard Class;VG-21790;Organic;94109,San Francisco;OFF-SU-10001664;8.57;1;0.0;2.23;5036
CA-2017-139304;2017-01-29;2017-02-02;Standard Class;VG-21790;Organic;94109,San Francisco;OFF-BI-10002498;119.62;8;0.2;40.37;5037
CA-2016-155166;2016-12-26;2017-01-02;Standard Class;BB-11545;Alan Ray;8360,Vineland;FUR-CH-10003968;212.94;3;0.0;25.55;5038
CA-2016-155166;2016-12-26;2017-01-02;Standard Class;BB-11545;Erica Jones;8360,Vineland;OFF-AP-10002765;26.49;1;0.0;7.42;5039
CA-2015-103954;2015-08-09;2015-08-13;Second Class;HR-14770;Organic;53209,Milwaukee;FUR-BO-10004690;687.4;5;0.0;48.12;5040
CA-2014-169803;2014-04-06;2014-04-12;Standard Class;SC-20260;Mary Gerrard;98115,Seattle;FUR-TA-10000688;653.55;3;0.0;111.1;5041
CA-2014-169803;2014-04-06;2014-04-12;Standard Class;SC-20260;Anne Wu;98115,Seattle;TEC-AC-10003441;33.9;2;0.0;2.03;5042
CA-2017-141719;2017-11-17;2017-11-21;Second Class;EG-13900;Organic;60540,Naperville;TEC-AC-10003610;239.96;5;0.2;83.99;5043
CA-2015-136469;2015-07-11;2015-07-12;First Class;TS-21370;Thompson Crawford;19805,Wilmington;FUR-TA-10001520;199.84;4;0.3;-37.11;5044
CA-2015-136469;2015-07-11;2015-07-12;First Class;TS-21370;Anne Wu;19805,Wilmington;TEC-PH-10001817;716.0;2;0.0;193.32;5045
CA-2015-136469;2015-07-11;2015-07-12;First Class;TS-21370;Abigail Thompson;19805,Wilmington;OFF-BI-10004492;221.06;7;0.0;103.9;5046
